frame,hand_index,handedness,landmark_index,x,y,z
808,1,Right,3,0.48570066690444946,0.36250370740890503,-0.011743552051484585
808,1,Right,4,0.48939618468284607,0.33610799908638,-0.014685031026601791
808,1,Right,5,0.481009840965271,0.396820068359375,-0.012507323175668716
808,1,Right,6,0.5189360976219177,0.40508899092674255,-0.019732825458049774
808,1,Right,7,0.5098766684532166,0.41387155652046204,-0.021863272413611412
808,1,Right,8,0.4973950684070587,0.4147506356239319,-0.02216280810534954
808,1,Right,9,0.4819434583187103,0.42650076746940613,-0.01592893712222576
808,1,Right,10,0.5204126238822937,0.43359699845314026,-0.019371887668967247
808,1,Right,11,0.5105897784233093,0.43955662846565247,-0.0170929953455925
808,1,Right,12,0.49692657589912415,0.43907737731933594,-0.015809547156095505
808,1,Right,13,0.4820452928543091,0.45753028988838196,-0.01929015852510929
808,1,Right,14,0.5155354738235474,0.46198228001594543,-0.020164763554930687
808,1,Right,15,0.505523145198822,0.46654126048088074,-0.013286790810525417
808,1,Right,16,0.49220919609069824,0.4665035009384155,-0.009543444961309433
808,1,Right,17,0.4816915690898895,0.4874432682991028,-0.022894132882356644
808,1,Right,18,0.5101444721221924,0.4866657853126526,-0.020904134958982468
808,1,Right,19,0.5006132125854492,0.48916685581207275,-0.013336742296814919
808,1,Right,20,0.4887392222881317,0.48956000804901123,-0.00853134784847498
809,0,Left,0,0.583560585975647,0.5566024780273438,-1.172621466594137e-07
809,0,Left,1,0.5541682243347168,0.5728468894958496,0.0019348510541021824
809,0,Left,2,0.5278787016868591,0.6027907729148865,-0.0025384172331541777
809,0,Left,3,0.5137075781822205,0.6380934715270996,-0.007220584899187088
809,0,Left,4,0.5096032619476318,0.6675171852111816,-0.01349457073956728
809,0,Left,5,0.5109915137290955,0.6049795150756836,-0.019148416817188263
809,0,Left,6,0.503280520439148,0.664361298084259,-0.029992498457431793
809,0,Left,7,0.5048204660415649,0.6991121768951416,-0.036313496530056
809,0,Left,8,0.5084269642829895,0.7215601801872253,-0.04009069874882698
809,0,Left,9,0.5259742736816406,0.6023728847503662,-0.02555268257856369
809,0,Left,10,0.5196143984794617,0.6658119559288025,-0.03449666500091553
809,0,Left,11,0.5203367471694946,0.701963484287262,-0.03849542513489723
809,0,Left,12,0.5237658619880676,0.7273792624473572,-0.042590729892253876
809,0,Left,13,0.5458991527557373,0.6032649278640747,-0.03089476376771927
809,0,Left,14,0.5378723740577698,0.6637085676193237,-0.03832606226205826
809,0,Left,15,0.5363752245903015,0.6977861523628235,-0.040166910737752914
809,0,Left,16,0.5371023416519165,0.7218218445777893,-0.042509712278842926
809,0,Left,17,0.5683249831199646,0.6076340079307556,-0.03547200560569763
809,0,Left,18,0.5610387325286865,0.6540558338165283,-0.04291851073503494
809,0,Left,19,0.5569137930870056,0.6810633540153503,-0.04499946907162666
809,0,Left,20,0.5540953278541565,0.7026399374008179,-0.04664942994713783
809,1,Right,0,0.43599575757980347,0.49295562505722046,-1.2272879246211232e-07
809,1,Right,1,0.4487798810005188,0.45220381021499634,-0.005321345757693052
809,1,Right,2,0.4727896749973297,0.41321465373039246,-0.014035139232873917
809,1,Right,3,0.491888165473938,0.38669517636299133,-0.022630376741290092
809,1,Right,4,0.49928510189056396,0.3719179034233093,-0.0299045592546463
809,1,Right,5,0.4866740107536316,0.409878134727478,-0.019984671846032143
809,1,Right,6,0.5259677171707153,0.42303359508514404,-0.034721098840236664
809,1,Right,7,0.5164397358894348,0.43421879410743713,-0.04242036119103432
809,1,Right,8,0.5019943118095398,0.43159961700439453,-0.046210650354623795
809,1,Right,9,0.4878690540790558,0.43666160106658936,-0.024496138095855713
809,1,Right,10,0.527620792388916,0.4488779306411743,-0.03695898875594139
809,1,Right,11,0.5167272090911865,0.4563288688659668,-0.03881227597594261
809,1,Right,12,0.5003284811973572,0.4538383185863495,-0.039075810462236404
809,1,Right,13,0.48932111263275146,0.466726690530777,-0.029292184859514236
809,1,Right,14,0.5254524350166321,0.47690293192863464,-0.038125988095998764
809,1,Right,15,0.5153602957725525,0.48042941093444824,-0.03348756209015846
809,1,Right,16,0.500310480594635,0.47614943981170654,-0.029641028493642807
809,1,Right,17,0.4905143082141876,0.4964999556541443,-0.034463148564100266
809,1,Right,18,0.5190598368644714,0.5027108788490295,-0.03838192671537399
809,1,Right,19,0.5099794268608093,0.5064308643341064,-0.03321482986211777
809,1,Right,20,0.49776768684387207,0.5044445991516113,-0.028998004272580147
810,0,Left,0,0.5809093117713928,0.5518584847450256,-1.5664824104533182e-07
810,0,Left,1,0.551619827747345,0.5722224712371826,0.004276891704648733
810,0,Left,2,0.5272482633590698,0.6026016473770142,0.0007591365720145404
810,0,Left,3,0.5141309499740601,0.6365424394607544,-0.003733715508133173
810,0,Left,4,0.5088077783584595,0.6653110384941101,-0.009985420852899551
810,0,Left,5,0.4993130564689636,0.5876749157905579,-0.01410686131566763
810,0,Left,6,0.4902907907962799,0.6424246430397034,-0.02474513091146946
810,0,Left,7,0.4886980950832367,0.6763527989387512,-0.032458122819662094
810,0,Left,8,0.4886564612388611,0.7026559710502625,-0.03782272711396217
810,0,Left,9,0.5129318833351135,0.5830776691436768,-0.022024167701601982
810,0,Left,10,0.504170298576355,0.6464239358901978,-0.0320390909910202
810,0,Left,11,0.5027283430099487,0.6839542984962463,-0.03828180581331253
810,0,Left,12,0.5038670897483826,0.7131275534629822,-0.0437304824590683
810,0,Left,13,0.5326287746429443,0.584409773349762,-0.028800202533602715
810,0,Left,14,0.5217161178588867,0.6449101567268372,-0.038551777601242065
810,0,Left,15,0.517045259475708,0.6794794201850891,-0.04251912981271744
810,0,Left,16,0.5149961113929749,0.7051675319671631,-0.045526061207056046
810,0,Left,17,0.5555898547172546,0.5912807583808899,-0.03443612530827522
810,0,Left,18,0.5462579727172852,0.6387384533882141,-0.043701574206352234
810,0,Left,19,0.5404496192932129,0.6644623875617981,-0.04651517793536186
810,0,Left,20,0.5356483459472656,0.6835826635360718,-0.04823281988501549
811,0,Left,0,0.5750091671943665,0.5510608553886414,-1.701896650274648e-07
811,0,Left,1,0.543889045715332,0.5744484066963196,0.002441257704049349
811,0,Left,2,0.5153738260269165,0.6073365807533264,-0.0005299675394780934
811,0,Left,3,0.495732843875885,0.6376513242721558,-0.004270524252206087
811,0,Left,4,0.48044052720069885,0.6614635586738586,-0.009714209474623203
811,0,Left,5,0.4990053176879883,0.5977433919906616,-0.01605745404958725
811,0,Left,6,0.4907768964767456,0.6539655923843384,-0.02832111343741417
811,0,Left,7,0.48956596851348877,0.6876952052116394,-0.03626713156700134
811,0,Left,8,0.4893679916858673,0.7118566632270813,-0.041426967829465866
811,0,Left,9,0.5143792033195496,0.5928316712379456,-0.02332841418683529
811,0,Left,10,0.5062718391418457,0.6582772731781006,-0.033598870038986206
811,0,Left,11,0.5039622187614441,0.6961395144462585,-0.03869185224175453
811,0,Left,12,0.5028015375137329,0.7242405414581299,-0.043903760612010956
811,0,Left,13,0.5345199108123779,0.5927852392196655,-0.030032357200980186
811,0,Left,14,0.5254486799240112,0.6549371480941772,-0.04038510099053383
811,0,Left,15,0.521960437297821,0.6921366453170776,-0.043491579592227936
811,0,Left,16,0.5192451477050781,0.7199289798736572,-0.04642515257000923
811,0,Left,17,0.5573518872261047,0.5971888899803162,-0.03594779595732689
811,0,Left,18,0.5504606366157532,0.6458020210266113,-0.04658398777246475
811,0,Left,19,0.5455017685890198,0.6751444339752197,-0.050416577607393265
811,0,Left,20,0.5407420992851257,0.6983864307403564,-0.05308847874403
811,1,Right,0,0.4641413688659668,0.5405797958374023,-1.6465409657939745e-07
811,1,Right,1,0.477011114358902,0.4979488253593445,-0.003613928100094199
811,1,Right,2,0.5078812837600708,0.4657772183418274,-0.00828609336167574
811,1,Right,3,0.5320167541503906,0.4485425055027008,-0.012402930296957493
811,1,Right,4,0.5445566773414612,0.42795872688293457,-0.0144003601744771
811,1,Right,5,0.5112067461013794,0.47421514987945557,-0.016792118549346924
811,1,Right,6,0.5553472638130188,0.4803957939147949,-0.02518744021654129
811,1,Right,7,0.5415332317352295,0.48648685216903687,-0.0261300727725029
811,1,Right,8,0.5275855660438538,0.48656123876571655,-0.025097230449318886
811,1,Right,9,0.5119199752807617,0.504863440990448,-0.019107727333903313
811,1,Right,10,0.5547462105751038,0.5087759494781494,-0.024878913536667824
811,1,Right,11,0.5403600931167603,0.5118576884269714,-0.02209683135151863
811,1,Right,12,0.5250390768051147,0.5108543038368225,-0.019451282918453217
811,1,Right,13,0.5118295550346375,0.5341132879257202,-0.021357957273721695
811,1,Right,14,0.5488651990890503,0.5342352390289307,-0.0244846660643816
811,1,Right,15,0.5361509919166565,0.5360861420631409,-0.01769237406551838
811,1,Right,16,0.5219156742095947,0.5364148616790771,-0.013165936805307865
811,1,Right,17,0.5117831230163574,0.5598688721656799,-0.023861268535256386
811,1,Right,18,0.5378252863883972,0.5546597242355347,-0.02574218437075615
811,1,Right,19,0.5282595157623291,0.5552475452423096,-0.020664416253566742
811,1,Right,20,0.5170882344245911,0.5570665597915649,-0.01692376099526882
812,0,Left,0,0.578159511089325,0.5648590922355652,-1.2652526493184268e-07
812,0,Left,1,0.5456520318984985,0.5757500529289246,0.0041484348475933075
812,0,Left,2,0.520139217376709,0.6004526019096375,-9.661025978857651e-05
812,0,Left,3,0.5071539878845215,0.6307685971260071,-0.00512009346857667
812,0,Left,4,0.5017576813697815,0.6585437655448914,-0.012102220207452774
812,0,Left,5,0.5007759928703308,0.597235918045044,-0.018675411120057106
812,0,Left,6,0.48838692903518677,0.6517313122749329,-0.0305279940366745
812,0,Left,7,0.4865228533744812,0.6853923797607422,-0.03786717355251312
812,0,Left,8,0.48616138100624084,0.7100540399551392,-0.04254773631691933
812,0,Left,9,0.5160947442054749,0.596370279788971,-0.026577576994895935
812,0,Left,10,0.5045057535171509,0.6591798663139343,-0.037167131900787354
812,0,Left,11,0.5021069049835205,0.6959523558616638,-0.04230053722858429
812,0,Left,12,0.5010815262794495,0.7231779098510742,-0.046948228031396866
812,0,Left,13,0.5362067222595215,0.5992973446846008,-0.0331905223429203
812,0,Left,14,0.5253574252128601,0.6583194136619568,-0.04242779314517975
812,0,Left,15,0.5208896994590759,0.6935699582099915,-0.04532506316900253
812,0,Left,16,0.5175433158874512,0.7198415398597717,-0.04802586883306503
812,0,Left,17,0.5581248998641968,0.6057373881340027,-0.03875667601823807
812,0,Left,18,0.5492773652076721,0.6512992978096008,-0.047748491168022156
812,0,Left,19,0.5431676506996155,0.6778624653816223,-0.050376344472169876
812,0,Left,20,0.5370392799377441,0.6984323859214783,-0.052087727934122086
812,1,Right,0,0.4565984010696411,0.5522581338882446,-1.503457980334133e-07
812,1,Right,1,0.4647771418094635,0.5112170577049255,-0.0034813557285815477
812,1,Right,2,0.4931025505065918,0.47190502285957336,-0.008684524334967136
812,1,Right,3,0.5204576849937439,0.44996142387390137,-0.013919409364461899
812,1,Right,4,0.5400125980377197,0.428272545337677,-0.016880139708518982
812,1,Right,5,0.4988252818584442,0.47391262650489807,-0.016429631039500237
812,1,Right,6,0.5469554662704468,0.469811350107193,-0.028615465387701988
812,1,Right,7,0.5388467907905579,0.4850853979587555,-0.03229546546936035
812,1,Right,8,0.5248576402664185,0.49165672063827515,-0.03221837058663368
812,1,Right,9,0.5023335218429565,0.5013151168823242,-0.020296232774853706
812,1,Right,10,0.5493338108062744,0.4996797442436218,-0.02811749279499054
812,1,Right,11,0.5389788150787354,0.510368824005127,-0.025957979261875153
812,1,Right,12,0.5232746601104736,0.5118346214294434,-0.02380991168320179
812,1,Right,13,0.505903959274292,0.529301106929779,-0.02456592209637165
812,1,Right,14,0.546440601348877,0.5244468450546265,-0.029161544516682625
812,1,Right,15,0.5359041690826416,0.5329359769821167,-0.020740890875458717
812,1,Right,16,0.5214881896972656,0.5346145033836365,-0.0150495246052742
812,1,Right,17,0.5098130106925964,0.5550215244293213,-0.029312163591384888
812,1,Right,18,0.5414729714393616,0.5451928377151489,-0.030344372615218163
812,1,Right,19,0.5320531725883484,0.551672637462616,-0.022566668689250946
812,1,Right,20,0.5198380947113037,0.554551899433136,-0.017010293900966644
813,0,Left,0,0.5910494923591614,0.5676603317260742,-1.4221549804460665e-07
813,0,Left,1,0.5582875609397888,0.5741671919822693,-0.00046566862147301435
813,0,Left,2,0.5278205871582031,0.5925021767616272,-0.007596815936267376
813,0,Left,3,0.5109341144561768,0.6236340999603271,-0.014617519453167915
813,0,Left,4,0.5031591653823853,0.6528834700584412,-0.023393316194415092
813,0,Left,5,0.5114521384239197,0.5790078639984131,-0.026106353849172592
813,0,Left,6,0.4925171136856079,0.6349666118621826,-0.04081479460000992
813,0,Left,7,0.4886743128299713,0.6712426543235779,-0.05026521906256676
813,0,Left,8,0.48852288722991943,0.6974591016769409,-0.055916983634233475
813,0,Left,9,0.5277973413467407,0.579785943031311,-0.03223833814263344
813,0,Left,10,0.5121066570281982,0.6409615874290466,-0.0449046827852726
813,0,Left,11,0.5073063969612122,0.682091474533081,-0.051226552575826645
813,0,Left,12,0.5050384998321533,0.7129999995231628,-0.0569290854036808
813,0,Left,13,0.548611581325531,0.5865445137023926,-0.037240926176309586
813,0,Left,14,0.5337005853652954,0.6423051357269287,-0.04771798104047775
813,0,Left,15,0.527276337146759,0.6794030666351318,-0.05058147385716438
813,0,Left,16,0.5239513516426086,0.7063198685646057,-0.05333426967263222
813,0,Left,17,0.5702064037322998,0.6001649498939514,-0.04157986491918564
813,0,Left,18,0.5571282505989075,0.6408392190933228,-0.051091268658638
813,0,Left,19,0.5492962598800659,0.6660636067390442,-0.05336020514369011
813,0,Left,20,0.5430253744125366,0.6848412156105042,-0.05480537563562393
813,1,Right,0,0.44696441292762756,0.5537738800048828,-1.0122391813638387e-07
813,1,Right,1,0.4526377022266388,0.5117813944816589,-0.0019247072050347924
813,1,Right,2,0.4804185628890991,0.47587621212005615,-0.00689114723354578
813,1,Right,3,0.5120262503623962,0.4544805884361267,-0.01173475943505764
813,1,Right,4,0.5362913608551025,0.44247347116470337,-0.014750277623534203
813,1,Right,5,0.48233962059020996,0.4768657982349396,-0.01611555553972721
813,1,Right,6,0.5298153162002563,0.4592660069465637,-0.02609405666589737
813,1,Right,7,0.532098650932312,0.46693918108940125,-0.0277064461261034
813,1,Right,8,0.5253051519393921,0.47497472167015076,-0.026546062901616096
813,1,Right,9,0.48802170157432556,0.5016558170318604,-0.019394520670175552
813,1,Right,10,0.533661961555481,0.49262335896492004,-0.02547251246869564
813,1,Right,11,0.5277112126350403,0.5011176466941833,-0.021790774539113045
813,1,Right,12,0.5153836607933044,0.5045438408851624,-0.018992837518453598
813,1,Right,13,0.49376147985458374,0.528353214263916,-0.022589843720197678
813,1,Right,14,0.5308595299720764,0.517540454864502,-0.02526715211570263
813,1,Right,15,0.5235385894775391,0.5248821973800659,-0.01635998673737049
813,1,Right,16,0.5125780701637268,0.5278015732765198,-0.01096782460808754
813,1,Right,17,0.4993063807487488,0.5530535578727722,-0.02609068714082241
813,1,Right,18,0.5264418125152588,0.5398514270782471,-0.024955719709396362
813,1,Right,19,0.5194161534309387,0.5464330911636353,-0.0169269610196352
813,1,Right,20,0.5105136036872864,0.5510050058364868,-0.011662405915558338
814,0,Left,0,0.6123968362808228,0.587691605091095,-1.7371576177538373e-07
814,0,Left,1,0.57396000623703,0.5949332118034363,-0.0012471915688365698
814,0,Left,2,0.5384297966957092,0.6024612188339233,-0.008293534629046917
814,0,Left,3,0.5135378241539001,0.6190579533576965,-0.015373671427369118
814,0,Left,4,0.49343404173851013,0.6381552815437317,-0.02375689335167408
814,0,Left,5,0.5270503759384155,0.5567346215248108,-0.02220475859940052
814,0,Left,6,0.5026859045028687,0.5852915048599243,-0.03802371770143509
814,0,Left,7,0.49247288703918457,0.6157172322273254,-0.048122379928827286
814,0,Left,8,0.4883180856704712,0.6433512568473816,-0.05381443724036217
814,0,Left,9,0.5439465641975403,0.5585922002792358,-0.028826681897044182
814,0,Left,10,0.5207216739654541,0.6175011396408081,-0.044076744467020035
814,0,Left,11,0.5144960284233093,0.6573761701583862,-0.05160676687955856
814,0,Left,12,0.5131116509437561,0.6869896650314331,-0.057007186114788055
814,0,Left,13,0.5641415119171143,0.5704488754272461,-0.034740738570690155
814,0,Left,14,0.5413615703582764,0.628240704536438,-0.04977244883775711
814,0,Left,15,0.534367024898529,0.6605572700500488,-0.052832573652267456
814,0,Left,16,0.5316731333732605,0.6823534369468689,-0.053657498210668564
814,0,Left,17,0.5837639570236206,0.5889911651611328,-0.039794325828552246
814,0,Left,18,0.5642550587654114,0.6292505264282227,-0.05249287933111191
814,0,Left,19,0.5600010752677917,0.6431388258934021,-0.05374486744403839
814,0,Left,20,0.5588674545288086,0.6488653421401978,-0.05300299450755119
814,1,Right,0,0.4380994141101837,0.5606633424758911,1.1062419424945347e-08
814,1,Right,1,0.4426500201225281,0.5169918537139893,-0.004390991758555174
814,1,Right,2,0.46760568022727966,0.47757378220558167,-0.010920144617557526
814,1,Right,3,0.49754926562309265,0.45668521523475647,-0.01665634661912918
814,1,Right,4,0.5225881934165955,0.4521130323410034,-0.02151927538216114
814,1,Right,5,0.45824939012527466,0.47977912425994873,-0.022189633920788765
814,1,Right,6,0.49778780341148376,0.4529041349887848,-0.03157152980566025
814,1,Right,7,0.518276572227478,0.44679081439971924,-0.03356964886188507
814,1,Right,8,0.53257155418396,0.4460969865322113,-0.03395979851484299
814,1,Right,9,0.46795231103897095,0.5080446600914001,-0.02523801103234291
814,1,Right,10,0.5115634202957153,0.48238158226013184,-0.03672134131193161
814,1,Right,11,0.5086653828620911,0.48840653896331787,-0.034514881670475006
814,1,Right,12,0.49813899397850037,0.49663838744163513,-0.030828295275568962
814,1,Right,13,0.47945451736450195,0.5355678796768188,-0.02764684148132801
814,1,Right,14,0.516501784324646,0.5068727731704712,-0.035538703203201294
814,1,Right,15,0.5113124847412109,0.5129867196083069,-0.02727443538606167
814,1,Right,16,0.5011898875236511,0.5206714868545532,-0.02002880722284317
814,1,Right,17,0.4912797510623932,0.559124231338501,-0.03036065772175789
814,1,Right,18,0.5187535881996155,0.5305374264717102,-0.03260345757007599
814,1,Right,19,0.5129045844078064,0.5343982577323914,-0.02494100295007229
814,1,Right,20,0.5040858387947083,0.5427823662757874,-0.018777186051011086
815,0,Left,0,0.6223543882369995,0.6172490119934082,-1.3105423590786813e-07
815,0,Left,1,0.5816293358802795,0.6061913371086121,0.0037625699769705534
815,0,Left,2,0.5477867126464844,0.5938406586647034,-0.0012318759690970182
815,0,Left,3,0.5247706770896912,0.5952069163322449,-0.009030953980982304
815,0,Left,4,0.5048550367355347,0.6071991920471191,-0.018147900700569153
815,0,Left,5,0.5522938370704651,0.5330021977424622,-0.006957248784601688
815,0,Left,6,0.537086546421051,0.5159597396850586,-0.02003086730837822
815,0,Left,7,0.5220324397087097,0.5074827075004578,-0.029407290741801262
815,0,Left,8,0.5099704265594482,0.5029837489128113,-0.03618371859192848
815,0,Left,9,0.5661505460739136,0.5390002131462097,-0.018132511526346207
815,0,Left,10,0.5317642092704773,0.5855522751808167,-0.031564708799123764
815,0,Left,11,0.5320934057235718,0.6170980930328369,-0.036291420459747314
815,0,Left,12,0.5383829474449158,0.6336095333099365,-0.03924897685647011
815,0,Left,13,0.5829654932022095,0.5575565695762634,-0.029025616124272346
815,0,Left,14,0.5481458902359009,0.6074890494346619,-0.04413893073797226
815,0,Left,15,0.5573270320892334,0.6195886731147766,-0.040066465735435486
815,0,Left,16,0.5688726902008057,0.6159941554069519,-0.03503280133008957
815,0,Left,17,0.598391056060791,0.5807867050170898,-0.039309851825237274
815,0,Left,18,0.5698243379592896,0.6186336278915405,-0.05277462676167488
815,0,Left,19,0.5757365226745605,0.6242334842681885,-0.049415912479162216
815,0,Left,20,0.5868610143661499,0.6143872141838074,-0.044448837637901306
815,1,Right,0,0.42960599064826965,0.5663068294525146,2.2034647884083824e-08
815,1,Right,1,0.43014004826545715,0.5203550457954407,-0.003567653940990567
815,1,Right,2,0.4490842819213867,0.48139169812202454,-0.009321272373199463
815,1,Right,3,0.47629445791244507,0.46638065576553345,-0.014616313390433788
815,1,Right,4,0.4978511333465576,0.46848544478416443,-0.019499851390719414
815,1,Right,5,0.44589173793792725,0.4888576567173004,-0.017324019223451614
815,1,Right,6,0.47945764660835266,0.4638681411743164,-0.024805162101984024
815,1,Right,7,0.4944968521595001,0.45458555221557617,-0.026903916150331497
815,1,Right,8,0.5069085359573364,0.4500301480293274,-0.02807650901377201
815,1,Right,9,0.45785340666770935,0.5148492455482483,-0.02063273824751377
815,1,Right,10,0.49542221426963806,0.48433592915534973,-0.03237583860754967
815,1,Right,11,0.48848870396614075,0.4870731234550476,-0.032376550137996674
815,1,Right,12,0.4765496253967285,0.49573007225990295,-0.029498547315597534
815,1,Right,13,0.4693910777568817,0.5390437245368958,-0.023166384547948837
815,1,Right,14,0.5003058910369873,0.5063197612762451,-0.031468842178583145
815,1,Right,15,0.4918132722377777,0.5095829367637634,-0.02587820030748844
815,1,Right,16,0.48066437244415283,0.5179456472396851,-0.01970333606004715
815,1,Right,17,0.4799858331680298,0.559725821018219,-0.025799905881285667
815,1,Right,18,0.4996291399002075,0.5285594463348389,-0.028668608516454697
815,1,Right,19,0.4914535880088806,0.5309416651725769,-0.022789830341935158
815,1,Right,20,0.48295140266418457,0.5405967831611633,-0.017470749095082283
816,0,Left,0,0.6176050305366516,0.6330256462097168,-9.000954293014729e-08
816,0,Left,1,0.579206645488739,0.6188722252845764,-0.002513269428163767
816,0,Left,2,0.5524978637695312,0.5991284251213074,-0.008939798921346664
816,0,Left,3,0.5353992581367493,0.5863392949104309,-0.016966961324214935
816,0,Left,4,0.5302648544311523,0.5826842784881592,-0.025800570845603943
816,0,Left,5,0.5685561895370483,0.5314068794250488,-0.009097360074520111
816,0,Left,6,0.5518365502357483,0.5052511096000671,-0.020548362284898758
816,0,Left,7,0.5390167236328125,0.48544442653656006,-0.027524704113602638
816,0,Left,8,0.5289133191108704,0.4681588411331177,-0.03304777666926384
816,0,Left,9,0.5844855308532715,0.5347524881362915,-0.015687622129917145
816,0,Left,10,0.5459606051445007,0.5593624114990234,-0.030488096177577972
816,0,Left,11,0.5471266508102417,0.5897814631462097,-0.031629376113414764
816,0,Left,12,0.5551827549934387,0.5996609926223755,-0.030415017157793045
816,0,Left,13,0.5975221991539001,0.5519856214523315,-0.02298027090728283
816,0,Left,14,0.5612150430679321,0.582368016242981,-0.03780944645404816
816,0,Left,15,0.5630177855491638,0.6031113266944885,-0.032135654240846634
816,0,Left,16,0.5717735886573792,0.6057203412055969,-0.025325950235128403
816,0,Left,17,0.6068555116653442,0.5754778981208801,-0.030570222064852715
816,0,Left,18,0.5769280791282654,0.5945749282836914,-0.04052766039967537
816,0,Left,19,0.5776113271713257,0.6089628338813782,-0.03591497614979744
816,0,Left,20,0.5861502885818481,0.6098518967628479,-0.030300991609692574
816,1,Right,0,0.4249773323535919,0.5738749504089355,-2.6838320010824646e-08
816,1,Right,1,0.4238676130771637,0.5313241481781006,-0.005222607403993607
816,1,Right,2,0.44431638717651367,0.49328747391700745,-0.011147158220410347
816,1,Right,3,0.47228050231933594,0.4781911075115204,-0.015965361148118973
816,1,Right,4,0.49313831329345703,0.47886934876441956,-0.01980670727789402
816,1,Right,5,0.4425157308578491,0.5118392109870911,-0.021559223532676697
816,1,Right,6,0.47725045680999756,0.4815868139266968,-0.029834391549229622
816,1,Right,7,0.4837104082107544,0.47754496335983276,-0.0313241071999073
816,1,Right,8,0.484752893447876,0.4795708656311035,-0.030823998153209686
816,1,Right,9,0.45490285754203796,0.5378994345664978,-0.022656556218862534
816,1,Right,10,0.4892638623714447,0.49588754773139954,-0.0318937785923481
816,1,Right,11,0.48744723200798035,0.49204808473587036,-0.032503481954336166
816,1,Right,12,0.4795336425304413,0.497967004776001,-0.031133025884628296
816,1,Right,13,0.46763986349105835,0.5585489273071289,-0.02291576750576496
816,1,Right,14,0.4973766505718231,0.5131199955940247,-0.0299531240016222
816,1,Right,15,0.49005642533302307,0.5093468427658081,-0.027609463781118393
816,1,Right,16,0.47881627082824707,0.515491247177124,-0.02410820499062538
816,1,Right,17,0.47982141375541687,0.5723922848701477,-0.02312793768942356
816,1,Right,18,0.4972102642059326,0.5328428745269775,-0.027105538174510002
816,1,Right,19,0.48937395215034485,0.5250469446182251,-0.025111112743616104
816,1,Right,20,0.4804183542728424,0.527756929397583,-0.022589122876524925
817,0,Left,0,0.6177194714546204,0.6395513415336609,-1.4159772376842739e-07
817,0,Left,1,0.5804647207260132,0.6322323083877563,-0.003838207805529237
817,0,Left,2,0.5524356365203857,0.614354133605957,-0.011306261643767357
817,0,Left,3,0.5353604555130005,0.6038945317268372,-0.02070157416164875
817,0,Left,4,0.5364539623260498,0.6032429337501526,-0.030597608536481857
817,0,Left,5,0.5601115822792053,0.54608553647995,-0.009631549939513206
817,0,Left,6,0.542414665222168,0.5181813836097717,-0.022085605189204216
817,0,Left,7,0.5290513038635254,0.49793541431427,-0.031611841171979904
817,0,Left,8,0.518615186214447,0.4830493628978729,-0.03917083516716957
817,0,Left,9,0.5776271820068359,0.5455207228660583,-0.01617416925728321
817,0,Left,10,0.5484545826911926,0.5787592530250549,-0.031458184123039246
817,0,Left,11,0.5469663739204407,0.6078166365623474,-0.0339110866189003
817,0,Left,12,0.5526438355445862,0.6174945831298828,-0.03394590690732002
817,0,Left,13,0.5935964584350586,0.5608119368553162,-0.023673733696341515
817,0,Left,14,0.5623693466186523,0.5969372987747192,-0.03479524329304695
817,0,Left,15,0.5638570189476013,0.6168956160545349,-0.027792373672127724
817,0,Left,16,0.5712067484855652,0.6183626651763916,-0.02186398394405842
817,0,Left,17,0.6069142818450928,0.5832821726799011,-0.03242481127381325
817,0,Left,18,0.5810868144035339,0.6088547110557556,-0.0380316823720932
817,0,Left,19,0.5802236795425415,0.6226962208747864,-0.031869448721408844
817,0,Left,20,0.5864962935447693,0.6222215890884399,-0.026155952364206314
817,1,Right,0,0.4227584898471832,0.5749192833900452,1.0661924676469425e-07
817,1,Right,1,0.42801231145858765,0.527153491973877,-0.008324885740876198
817,1,Right,2,0.4575982689857483,0.48647990822792053,-0.011494170874357224
817,1,Right,3,0.4862807095050812,0.4774094521999359,-0.012741352431476116
817,1,Right,4,0.5017726421356201,0.4902348518371582,-0.013287697918713093
817,1,Right,5,0.44999000430107117,0.5160624384880066,-0.016631195321679115
817,1,Right,6,0.4853018820285797,0.5126723051071167,-0.024122467264533043
817,1,Right,7,0.5076378583908081,0.5085872411727905,-0.0271482914686203
817,1,Right,8,0.5258638858795166,0.5075106620788574,-0.02909466251730919
817,1,Right,9,0.4610893726348877,0.5472396016120911,-0.016274839639663696
817,1,Right,10,0.49743151664733887,0.5201060175895691,-0.028820032253861427
817,1,Right,11,0.4910067915916443,0.5117883086204529,-0.03140800818800926
817,1,Right,12,0.4794110059738159,0.513311505317688,-0.029615972191095352
817,1,Right,13,0.47095397114753723,0.5685319304466248,-0.015535131096839905
817,1,Right,14,0.49988090991973877,0.5382652282714844,-0.026420587673783302
817,1,Right,15,0.4904656708240509,0.5291311740875244,-0.025197267532348633
817,1,Right,16,0.4782693386077881,0.5304458141326904,-0.02020915225148201
817,1,Right,17,0.47953465580940247,0.5807790756225586,-0.015010773204267025
817,1,Right,18,0.5004880428314209,0.5474250912666321,-0.019886378198862076
817,1,Right,19,0.49220356345176697,0.5378007888793945,-0.01722748763859272
817,1,Right,20,0.48114892840385437,0.5415320992469788,-0.013403189368546009
818,0,Left,0,0.6198788285255432,0.6572911143302917,-1.1681896694426541e-07
818,0,Left,1,0.5829471349716187,0.6486734747886658,-0.004358835052698851
818,0,Left,2,0.5563323497772217,0.6307317614555359,-0.012166514992713928
